year,month,day,mean_temp_fl,mean_temp_fn,pred_mean_temp_fl,max_temp_fl,min_temp_fl,max_temp_fn,min_temp_fn,pred_max_temp_fl,pred_min_temp_fl
2002,11,19,-11.3,-12.3,-13.22208,-5.7,-16.8,-8.9,-15.6,-10.0562,-16.13314
2002,11,20,-8.8,-11.9,-12.81022,-1.9,-15.7,-7,-16.8,-8.103667,-17.35547
2002,11,21,-7.8,-6.2,-6.941095,-3.3,-12.3,-0.7,-11.7,-1.629482,-12.16058
2002,11,22,-16.5,-6.6,-7.352963,-10.8,-22.1,-0.5,-12.7,-1.423952,-13.17919
2002,11,23,-16.4,-11.9,-12.81022,-8.9,-23.9,-7.7,-16.1,-8.823021,-16.64245
2002,11,24,-11.5,-14.3,-15.28143,-7.2,-15.7,-9.5,-19.1,-10.67279,-19.69826
2002,11,25,-7.3,-14.7,-15.69329,1.7,-16.2,-10.5,-18.8,-11.70044,-19.39268
2002,11,26,-2.1,-6.4,-7.147029,4,-8.1,-1.1,-11.7,-2.040541,-12.16058
2002,11,27,4.1,2.6,2.120004,10.6,-2.5,9.9,-4.8,9.263593,-5.132203
2002,11,28,4.5,3.7,3.252642,9.9,-0.9,9.1,-1.8,8.441474,-2.076386
2002,11,29,3.3,-2.9,-3.543183,6.6,-0.1,0.8,-6.6,-0.0880088,-6.965693
2002,11,30,1.2,-7.3,-8.073732,3.9,-1.6,-4.3,-10.3,-5.329016,-10.73453
2002,12,1,1.4,-1.7,-2.307578,8.1,-5.3,7,-10.3,6.283412,-10.73453
2002,12,2,-2.7,-5.2,-5.911425,-1.2,-4.1,-2.3,-8,-3.273719,-8.391741
2002,12,3,-5.4,-7.4,-8.1767,-4,-6.8,-5.3,-9.4,-6.356665,-9.817788
2002,12,4,-10.1,-13.5,-14.45769,-5.6,-14.6,-9.4,-17.6,-10.57002,-18.17035
2002,12,5,-11.1,-17.8,-18.88527,-5.6,-16.6,-12.9,-22.7,-14.16679,-23.36524
2002,12,6,-11.3,-13.9,-14.86956,-8,-14.6,-9.5,-18.3,-10.67279,-18.88338
2002,12,7,-12.6,-15.8,-16.82593,-8.2,-17,-11.9,-19.7,-13.13914,-20.30943
2002,12,8,-6.7,-12.1,-13.01615,-3.7,-9.6,-8.7,-15.5,-9.85067,-16.03128
2002,12,9,-6.1,-10.4,-11.26571,-1.9,-10.2,-6.2,-14.5,-7.281548,-15.01268
2002,12,10,-5.6,-6.2,-6.941095,-4.3,-6.8,-2.7,-9.6,-3.684779,-10.02151
2002,12,11,-6.7,-4.7,-5.396589,-2.1,-11.2,-3,-6.3,-3.993073,-6.660111
2002,12,12,-12.6,-5.4,-6.117359,-8.7,-16.5,-4.6,-6.2,-5.637311,-6.55825
2002,12,13,-12.9,-11.1,-11.98648,-9.2,-16.5,-6.2,-15.9,-7.281548,-16.43872
2002,12,14,-16.5,-14.3,-15.28143,-14.3,-18.7,-11.4,-17.1,-12.62532,-17.66105
2002,12,15,-11.5,-10.5,-11.36868,-7.4,-15.6,-8.7,-12.3,-9.85067,-12.77175
2002,12,16,-5.1,-10.2,-11.05978,-2,-8.2,-9.2,-11.1,-10.36449,-11.54942
2002,12,17,-8,-9.7,-10.54494,-7.1,-8.8,-7.4,-11.9,-8.514727,-12.3643
2002,12,18,-8,-16.1,-17.13483,-7.1,-8.8,-11.6,-20.5,-12.83085,-21.12431
2002,12,19,-22.6,-20.8,-21.97428,-20.2,-24.9,-17.6,-24,-18.99674,-24.68943
2002,12,20,-24.2,-21.9,-23.10692,-21.2,-27.1,-17.7,-26,-19.09951,-26.72664
2002,12,21,-18.2,-19.7,-20.84165,-13.7,-22.6,-16.3,-23.1,-17.6608,-23.77269
2002,12,22,-23.8,-21.4,-22.59208,-21.2,-26.3,-17,-25.8,-18.38015,-26.52292
2002,12,23,-19.2,-19.3,-20.42978,-15.7,-22.6,-14.7,-23.9,-16.01656,-24.58757
2002,12,24,-16.3,-16.4,-17.44373,-15.2,-17.3,-12.7,-20,-13.96126,-20.61501
2002,12,25,-15.1,-18.4,-19.50307,-11.7,-18.5,-15,-21.7,-16.32486,-22.34664
2002,12,26,-19.8,-17.8,-18.88527,-15.7,-23.8,-13.6,-22,-14.88615,-22.65222
2002,12,27,-19.6,-18.1,-19.19417,-15.5,-23.6,-15,-21.2,-16.32486,-21.83734
2002,12,28,-21.6,-18.8,-19.91494,-18.9,-24.3,-15.3,-22.2,-16.63315,-22.85594
2002,12,29,-21.8,-18,-19.09121,-19.6,-23.9,-15.4,-20.6,-16.73591,-21.22617
2002,12,30,-27.8,-21.2,-22.38615,-26.7,-28.9,-18.5,-23.9,-19.92163,-24.58757
2002,12,31,-27.5,-22.7,-23.93066,-25.8,-29.2,-18.7,-26.7,-20.12716,-27.43967
2003,1,1,-21.7,-18.1,-19.19417,-16.9,-26.5,-14.7,-21.5,-16.01656,-22.14292
2003,1,2,-21.4,-18.7,-19.81198,-19,-23.8,-15.7,-21.6,-17.04421,-22.24478
2003,1,3,-20.3,-18.9,-20.01791,-18.5,-22.1,-15.4,-22.3,-16.73591,-22.9578
2003,1,4,-16.2,-14.5,-15.48736,-13.8,-18.5,-13,-15.9,-14.26956,-16.43872
2003,1,5,-11.8,-14.2,-15.17846,-7.2,-16.3,-11,-17.4,-12.21426,-17.96663
2003,1,6,-7.5,-4.2,-4.881754,-4.8,-10.2,6.5,-14.9,5.769588,-15.42012
2003,1,7,-4.9,0,-0.5571386,-0.3,-9.4,5.7,-5.7,4.947469,-6.048948
2003,1,8,-15.3,-7.8,-8.588568,-12.9,-17.6,1.6,-17.1,0.7341101,-17.66105
2003,1,9,-21.6,-18.7,-19.81198,-20.6,-22.5,-15.3,-22,-16.63315,-22.65222
2003,1,10,-21.9,-21.1,-22.28318,-20.7,-23.1,-20.6,-21.5,-22.07969,-22.14292
2003,1,11,-25.3,-21.2,-22.38615,-21.9,-28.6,-19.9,-22.4,-21.36033,-23.05966
2003,1,12,-27.3,-25.2,-26.50483,-24.1,-30.5,-22.4,-27.9,-23.92945,-28.66199
2003,1,13,-25.8,-24.4,-25.6811,-22.2,-29.3,-21.4,-27.4,-22.90181,-28.15269
2003,1,14,-24.2,-26.5,-27.8434,-21.5,-26.8,-23.3,-29.7,-24.85434,-30.49548
2003,1,15,-24.2,-25.4,-26.71077,-19.8,-28.6,-20.3,-30.5,-21.77139,-31.31037
2003,1,16,-20,-18.7,-19.81198,-15.7,-24.2,-12.7,-24.6,-13.96126,-25.30059
2003,1,17,-19.8,-11.9,-12.81022,-16.1,-23.4,-7.5,-16.2,-8.617492,-16.74431
2003,1,18,-14.8,-8.5,-9.309337,-13.3,-16.2,-7.1,-9.9,-8.206432,-10.32709
2003,1,19,-17.3,-13.7,-14.66362,-14.6,-19.9,-8.9,-18.5,-10.0562,-19.0871
2003,1,20,-26.2,-24.7,-25.99,-24,-28.3,-18.4,-30.9,-19.81886,-31.71781
2003,1,21,-30.6,-28.2,-29.59385,-26.7,-34.4,-22.4,-34,-23.92945,-34.87549
2003,1,22,-31.5,-29.7,-31.13835,-26.8,-36.1,-26.7,-32.6,-28.34834,-33.44944
2003,1,23,-33.6,-32.4,-33.91846,-31.5,-35.6,-27.7,-37.1,-29.37599,-38.03316
2003,1,24,-39.5,-36.6,-38.24307,-35.2,-43.7,-32.7,-40.4,-34.51424,-41.39457
2003,1,25,-33.7,-30.7,-32.16802,-27.7,-39.6,-27.2,-34.1,-28.86217,-34.97735
2003,1,26,-27.2,-23.6,-24.85736,-20.5,-33.8,-19.2,-27.9,-20.64098,-28.66199
2003,1,27,-26.5,-25,-26.2989,-21.7,-31.2,-21.6,-28.3,-23.10734,-29.06944
2003,1,28,-23.7,-26.7,-28.04934,-14.9,-32.4,-19.2,-34.2,-20.64098,-35.07921
2003,1,29,-15.6,-19,-20.12088,-10.8,-20.3,-10.7,-27.3,-11.90597,-28.05083
2003,1,30,-14.6,-11,-11.88351,-13.5,-15.6,-9.8,-12.2,-10.98108,-12.66988
2003,1,31,-20.1,-13.2,-14.14879,-19.2,-20.9,-11.1,-15.3,-12.31703,-15.82756
2003,2,1,-20.7,-18,-19.09121,-16.6,-24.7,-13.8,-22.2,-15.09168,-22.85594
2003,2,2,-24.6,-20.2,-21.35648,-19.1,-30,-14.7,-25.7,-16.01656,-26.42106
2003,2,3,-17.4,-14.3,-15.28143,-12.1,-22.6,-8.7,-19.8,-9.85067,-20.41129
2003,2,4,-12.9,-9.1,-9.927139,-4.4,-21.3,-2.4,-15.7,-3.376484,-16.235
2003,2,5,-5.3,-4.3,-4.984722,6.9,-17.4,2.8,-11.4,1.967288,-11.855
2003,2,6,-0.3,-3,-3.64615,11,-11.5,4.4,-10.3,3.611526,-10.73453
2003,2,7,-4.8,-1.8,-2.410545,0.3,-9.8,3.3,-6.9,2.481112,-7.271275
2003,2,8,-8.9,-4,-4.67582,-5.8,-11.9,-2.5,-5.4,-3.479249,-5.743366
2003,2,9,-8,-2.4,-3.028348,-5.3,-10.6,1.1,-5.8,0.2202858,-6.150809
2003,2,10,-10.6,-6.6,-7.352963,-6.8,-14.4,-1.5,-11.6,-2.4516,-12.05872
2003,2,11,-10.4,-7.3,-8.073732,-5.2,-15.6,-4,-10.5,-5.020721,-10.93826
2003,2,12,-12.2,-10.2,-11.05978,-11.9,-12.5,-7.6,-12.8,-8.720256,-13.28105
2003,2,13,-16.3,-13.1,-14.04582,-15.5,-17,-10.7,-15.5,-11.90597,-16.03128
2003,2,14,-18.3,-15.9,-16.9289,-17.4,-19.2,-14.5,-17.2,-15.81103,-17.76291
2003,2,15,-19.4,-18.2,-19.29714,-18.2,-20.6,-17.1,-19.2,-18.48292,-19.80013
2003,2,16,-20,-19.6,-20.73868,-18.6,-21.4,-17.5,-21.6,-18.89398,-22.24478
2003,2,17,-20.3,-18.4,-19.50307,-18.8,-21.7,-15.3,-21.5,-16.63315,-22.14292
2003,2,18,-24.8,-21.5,-22.69505,-20.1,-29.5,-17.6,-25.4,-18.99674,-26.11548
2003,2,19,-28.6,-19.5,-20.63571,-20.1,-37,-16.4,-22.5,-17.76356,-23.16152
2003,2,20,-25.7,-22.1,-23.31285,-19.5,-31.9,-20,-24.1,-21.4631,-24.79129
2003,2,21,-27.7,-23.2,-24.44549,-19.3,-36,-16.1,-30.2,-17.45527,-31.00479
2003,2,22,-22.7,-22.9,-24.13659,-12.8,-32.5,-13.7,-32,-14.98891,-32.83828
2003,2,23,-21.8,-20.5,-21.66538,-9.6,-33.9,-9.4,-31.5,-10.57002,-32.32897
2003,2,24,-11.6,-15.9,-16.9289,1.5,-24.7,-7.2,-24.6,-8.309196,-25.30059
2003,2,25,-12.4,-8.7,-9.515271,-10.3,-14.4,-3.4,-13.9,-4.404133,-14.40151
2003,2,26,-13.3,-12.6,-13.53099,-8.6,-18,-7.9,-17.3,-9.028551,-17.86477
2003,2,27,-20.7,-15.9,-16.9289,-17.2,-24.2,-9.9,-21.9,-11.08385,-22.55036
2003,2,28,-24.9,-16.2,-17.2378,-15.9,-33.9,-13,-19.3,-14.26956,-19.90198
2003,3,1,-13.7,-16.6,-17.64967,-10.4,-17,-10.8,-22.4,-12.00873,-23.05966
2003,3,2,-13.3,-14.5,-15.48736,-8.6,-18,-9.5,-19.5,-10.67279,-20.10571
2003,3,3,-15.9,-14.9,-15.89923,-13.4,-18.4,-13.2,-16.5,-14.47509,-17.04989
2003,3,4,-15.7,-15.4,-16.41406,-11.1,-20.3,-11,-19.8,-12.21426,-20.41129
2003,3,5,-20.5,-18.2,-19.29714,-13.4,-27.6,-13,-23.4,-14.26956,-24.07827
2003,3,6,-22.7,-23.9,-25.16626,-17,-28.4,-17.6,-30.2,-18.99674,-31.00479
2003,3,7,-23.4,-26.9,-28.25527,-19.4,-27.3,-21.6,-32.1,-23.10734,-32.94014
2003,3,8,-23.4,-25.9,-27.2256,-13.1,-33.6,-13.1,-38.7,-14.37232,-39.66293
2003,3,9,-16.1,-17.6,-18.67934,-11.7,-20.5,-12,-23.2,-13.24191,-23.87455
2003,3,10,-18.6,-20.7,-21.87132,-13.7,-23.4,-14.5,-26.8,-15.81103,-27.54153
2003,3,11,-20.2,-20.4,-21.56241,-12.3,-28,-12.7,-28,-13.96126,-28.76385
2003,3,12,-21.7,-20.6,-21.76835,-18.5,-24.8,-16.8,-24.4,-18.17462,-25.09687
2003,3,13,-22.3,-19.8,-20.94461,-21.3,-23.2,-17.5,-22.1,-18.89398,-22.75408
2003,3,14,-17.9,-17.3,-18.37044,-13.4,-22.3,-12,-22.6,-13.24191,-23.26338
2003,3,15,-20.2,-18.4,-19.50307,-14.2,-26.2,-12.2,-24.6,-13.44744,-25.30059
2003,3,16,-9.4,-11.7,-12.60428,-4.2,-14.5,-6.6,-16.7,-7.692608,-17.25361
2003,3,17,-8.8,-8.5,-9.309337,1.2,-18.7,2.1,-19.1,1.247934,-19.69826
2003,3,18,-5.6,-3.1,-3.749117,3.5,-14.6,6,-12.2,5.255764,-12.66988
2003,3,19,-1.5,0,-0.5571386,8.9,-11.8,9.6,-9.6,8.955298,-10.02151
2003,3,20,-4.8,2,1.502202,-0.1,-9.4,5.5,-1.5,4.741939,-1.770804
2003,3,21,-0.5,-0.6,-1.174941,4.1,-5.1,2,-3.1,1.145169,-3.400573
2003,3,22,-3.3,-0.3,-0.8660397,0,-6.5,2.4,-3,1.556229,-3.298713
2003,3,23,-3,-3.7,-4.366919,3,-9,0.5,-7.9,-0.3963033,-8.289881
2003,3,24,-2,-2.1,-2.719446,6.6,-10.6,5.5,-9.7,4.741939,-10.12337
2003,3,25,-2.6,-3.3,-3.955051,8.2,-13.4,7.4,-13.9,6.694471,-14.40151
2003,3,26,-6.9,-5.9,-6.632194,-3.3,-10.5,1.1,-12.8,0.2202858,-13.28105
2003,3,27,-10.3,-4.4,-5.087688,-2.8,-17.7,5.5,-14.3,4.741939,-14.80896
2003,3,28,-7.8,-4.7,-5.396589,-3,-12.5,1,-10.3,0.1175209,-10.73453
2003,3,29,-8.3,-2.4,-3.028348,-4.5,-12,1.3,-6.1,0.4258154,-6.45639
2003,3,30,-10,-6.4,-7.147029,-7.5,-12.5,-2.9,-9.8,-3.890308,-10.22523
2003,3,31,-11.5,-9,-9.824172,-10,-13,-7.1,-10.8,-8.206432,-11.24384
2003,4,1,-12.4,-12.9,-13.83989,-10.5,-14.3,-10.5,-15.2,-11.70044,-15.7257
2003,4,2,-12.6,-11.1,-11.98648,-10,-15.2,-7.6,-14.5,-8.720256,-15.01268
2003,4,3,-8.9,-8.1,-8.89747,-4.7,-13,-4.3,-11.9,-5.329016,-12.3643
2003,4,4,-7.9,-6.6,-7.352963,-2.8,-12.9,-0.9,-12.3,-1.835011,-12.77175
2003,4,5,-7,-4.7,-5.396589,3.9,-17.9,0.4,-9.8,-0.4990682,-10.22523
2003,4,6,-4.8,-5.7,-6.42626,6.6,-16.2,5.9,-17.3,5.152999,-17.86477
2003,4,7,-0.6,2.7,2.222972,3.9,-5.1,9.7,-4.4,9.058063,-4.724761
2003,4,8,-2.9,0.6,0.0606637,-1.4,-4.3,4.1,-2.9,3.303231,-3.196852
2003,4,9,-2.3,1,0.4725319,3.1,-7.7,6.3,-4.3,5.564058,-4.6229
2003,4,10,-3.3,0.2,-0.3512045,5.4,-11.9,8.1,-7.7,7.413826,-8.086159
2003,4,11,-1.3,2.9,2.428906,0,-2.5,6.5,-0.8,5.769588,-1.05778
2003,4,12,0.6,3,2.531873,2.8,-1.6,5.8,0.1,5.050234,-0.1410352
2003,4,13,4.5,3.2,2.737807,8.9,0,6,0.4,5.255764,0.1645465
2003,4,14,4.7,5,4.591214,11.2,-1.9,8.4,1.5,7.722119,1.285013
2003,4,15,4.7,4.6,4.179345,14,-4.6,11.9,-2.7,11.31889,-2.993131
2003,4,16,7,5.8,5.41495,15,-1.1,14.7,-3.1,14.19631,-3.400573
2003,4,17,5.6,6.2,5.826818,12.5,-1.4,11.6,0.8,11.0106,0.5719887
2003,4,18,4.59121,5,4.591214,12.2438,-3.19685,12.8,-2.9,12.24377,-3.196852
2003,4,19,4.17935,4.6,4.179345,12.2438,-3.90988,12.8,-3.6,12.24377,-3.909876
2003,4,20,5.72385,6.1,5.723851,14.6074,-3.29871,15.1,-3,14.60737,-3.298713
2003,4,21,7.98913,8.3,7.989126,16.4571,-0.650338,16.9,-0.4,16.45713,-0.6503381
2003,4,22,6.34165,6.7,6.341653,9.46912,3.1185,10.1,3.3,9.469123,3.118503
2003,4,23,5.51792,5.9,5.517917,7.2083,3.72967,7.9,3.9,7.208296,3.729666
2003,4,24,7.16539,7.5,7.16539,11.3189,2.81292,11.9,3,11.31889,2.812921
2003,4,25,6.95946,7.3,6.959455,16.6627,-2.78941,17.1,-2.5,16.66266,-2.78941
2003,4,26,4.59121,5,4.591214,8.9553,0.164546,9.6,0.4,8.955298,0.1645465
2003,4,27,5.82682,6.2,5.826818,9.88018,1.59059,10.5,1.8,9.880181,1.590594
2003,4,28,6.95946,7.3,6.959455,16.2516,-2.48383,16.7,-2.2,16.2516,-2.483828
2003,4,29,9.9455,10.2,9.945499,20.9788,-1.2615,21.3,-1,20.97878,-1.261501
2003,4,30,12.3137,12.5,12.31374,21.6981,2.81292,22,3,21.69814,2.812921
2003,5,1,-0.4,6.7,6.341653,2.9,-3.7,14.3,-0.9,13.78525,-1.159641
2003,5,2,-0.2,0.4,-0.1452704,4.5,-4.9,3.2,-2.4,2.378348,-2.687549
2003,5,3,-2.41055,-1.8,-2.410545,-0.190774,-4.6229,0.7,-4.3,-0.1907736,-4.6229
2003,5,4,0.1,-2.3,-2.92538,5.3,-5.2,1.6,-6.1,0.7341101,-6.45639
2003,5,5,1.6,0.9,0.3695648,7.2,-4.1,6.7,-5,5.975117,-5.335924
2003,5,6,5.5,4.8,4.38528,14.8,-3.9,13.9,-4.3,13.37419,-4.6229
2003,5,7,5.8,5.9,5.517917,14.5,-2.9,14.1,-2.4,13.57972,-2.687549
2003,5,8,9.4,6.6,6.238686,15.7,3,14.6,-1.5,14.09354,-1.770804
2003,5,9,10.5,8.6,8.298027,20.6,0.3,19,-1.8,18.61519,-2.076386
2003,5,10,13.4464,13.6,13.44638,22.623,1.8,22.9,4.3,22.62302,4.137109
2003,5,11,14.0642,14.2,14.06418,23.7,3.32222,24.9,3.5,24.67832,3.322224
2003,5,12,12.5,13.1,12.93154,21.4,3.5,22.6,3.6,22.31473,3.424084
2003,5,13,9,11,10.76924,17.5,0.4,19.4,2.5,19.02625,2.303618
2003,5,14,10.5,8.7,8.400993,16.9,4,14,3.3,13.47695,3.118503
2003,5,15,7.7,7,6.650554,10.7,4.6,11,3,10.39401,2.812921
2003,5,16,7.9,6.7,6.341653,12.1,3.6,10.9,2.5,10.29124,2.303618
2003,5,17,7.68022,8,7.680225,14.9157,-4,15.4,0.5,14.91566,0.266407
2003,5,18,7.57726,7.9,7.577258,16.8682,-1.87266,17.3,-1.6,16.86819,-1.872665
2003,5,19,10.1514,10.4,10.15143,19,3.1185,17.4,3.3,16.97096,3.118503
2003,5,20,10.7,10.5,10.2544,21.1,0.3,19.5,1.5,19.12902,1.285013
2003,5,21,13,12,11.79891,22.7,3.2,21.7,2.2,21.38985,1.998037
2003,5,22,13.3,12.6,12.41671,20.3,6.3,19.1,6,18.71796,5.868738
2003,5,23,13.9,14.7,14.57902,23.1,4.7,24.4,5,24.1645,4.850132
2003,5,24,21.2719,21.2,21.27188,26.6,15.4436,27,15.4,26.83638,15.44363
2003,5,25,16.5354,16.6,16.53539,21.9037,10.8599,22.2,10.9,21.90367,10.85991
2003,5,26,12.5197,12.7,12.51968,21.0816,3.83153,21.4,4,21.08155,3.831527
2003,5,27,14.579,14.7,14.57902,21.3,8.41525,20.9,8.5,20.56773,8.415252
2003,5,28,13.2,12.7,12.51968,22.4,4,20.9,4.5,20.56773,4.340829
2003,5,29,11,12.6,12.41671,12.9,9.1,15.5,9.6,15.01842,9.535719
2003,5,30,14.0642,14.2,14.06418,23.2396,4.74827,23.5,4.9,23.23961,4.748272
2003,5,31,17.3591,17.4,17.35913,25.8087,8.72083,26,8.8,25.80873,8.720834
2003,6,1,17.1532,17.2,17.15319,26.9,10.4525,23.9,10.5,23.65067,10.45246
2003,6,2,14.7,14.2,14.06418,18.6,10.8,17.8,10.6,17.38202,10.55432
2003,6,3,16.0206,16.1,16.02056,19.8,10.2487,21.9,10.3,21.59538,10.24874
2003,6,4,11.1,12.1,11.90187,18.7,3.4,20.3,3.8,19.95114,3.627805
2003,6,5,12.2,13.5,13.34341,22.5,1.8,22,4.9,21.69814,4.748272
2003,6,6,17.668,17.7,17.66803,25.6,11.1655,24.2,11.2,23.95897,11.16549
2003,6,7,17.4621,17.5,17.46209,23.7534,10.9618,24,11,23.75344,10.96177
2003,6,8,15.8146,15.9,15.81462,19.6428,11.7767,20,11.8,19.64284,11.77665
2003,6,9,14.3,15.1,14.99088,23.4,5.2,20.8,9.4,20.46496,9.331997
2003,6,10,14.6,14.3,14.16715,21.4,7.7,23.3,5.2,23.03408,5.053854
2003,6,11,8.7099,9,8.709895,13.7852,3.52595,14.3,3.7,13.78525,3.525945
2003,6,12,3.14967,3.6,3.149675,6.07788,2.4,6.8,0.4,6.077882,0.1645465
2003,6,13,5.10605,5.5,5.106049,7.51659,2.6092,8.2,2.8,7.51659,2.6092
2003,6,14,8.81286,9.1,8.812862,12.5521,4.95199,13.1,5.1,12.55207,4.951993
2003,6,15,11.0781,11.3,11.07814,21.3,3.1185,19.3,3.3,18.92349,3.118503
2003,6,16,18.7,15.1,14.99088,25.2,12.1,23.2,7,22.93132,6.887344
2003,6,17,18.3,17.4,17.35913,27.7,8.8,28,6.8,27.86403,6.683623
2003,6,18,20,18.8,18.80066,26.2,13.7,26.6,10.9,26.42532,10.85991
2003,6,19,10.7,12.5,12.31374,13.4,8,18,7,17.58755,6.887344
2003,6,20,10.2544,10.5,10.2544,14.9157,5.4613,15.4,5.6,14.91566,5.461296
2003,6,21,11.8,10,9.739566,21,2.5,19.5,0.4,19.12902,0.1645465
2003,6,22,11.9019,12.1,11.90187,18.2,5.05385,18.9,5.2,18.51243,5.053854
2003,6,23,14.3,16.9,16.84429,22.9,5.6,21.7,12,21.38985,11.98037
2003,6,24,17.4,16.1,16.02056,25.9,8.8,24.9,7.2,24.67832,7.091064
2003,6,25,18.7,18.2,18.18286,24,13.3,24.3,12.1,24.06173,12.08223
2003,6,26,16.7,17.8,17.77099,22.2,11.2,22.9,12.7,22.62302,12.6934
2003,6,27,17.1,18.4,18.3888,20.6,13.6,23.3,13.4,23.03408,13.40642
2003,6,28,14.1,14.3,14.16715,19.6,8.6,21.7,6.8,21.38985,6.683623
2003,6,29,14.476,14.6,14.47605,15.4,11.2673,17.8,11.3,17.38202,11.26735
2003,6,30,14.7,14.9,14.78495,19.1,10.2,19,10.8,18.61519,10.75805
2003,7,1,13.8,11.7,11.49001,19.2,8.4,14.6,8.8,14.09354,8.720834
2003,7,2,16,15,14.88792,22.2,9.8,20.4,9.5,20.0539,9.433858
2003,7,3,17.2,16.6,16.53539,23.7,10.6,22.5,10.6,22.21196,10.55432
2003,7,4,13.4,14.5,14.37308,15.3,11.5,18.5,10.5,18.10137,10.45246
2003,7,5,13.2404,13.4,13.24044,16.1488,10.045,16.6,10.1,16.14884,10.04502
2003,7,6,14.476,14.6,14.47605,24.2,6.17432,22.9,6.3,22.62302,6.17432
2003,7,7,17.1,18,17.97693,23.7,10.5,24.8,11.1,24.57555,11.06363
2003,7,8,17.9,15.8,15.71165,23.6,12.1,23.3,8.3,23.03408,8.211532
2003,7,9,18.6,19.6,19.6244,26.7,10.4,25.3,13.8,25.08938,13.81386
2003,7,10,20.4,19.9,19.9333,29.6,11.2,28.5,11.2,28.37786,11.16549
2003,7,11,23.5,22.3,22.40451,32.6,14.3,30.4,14.2,30.33039,14.2213
2003,7,12,20.6541,20.6,20.65407,24.5756,16.3604,24.8,16.3,24.57555,16.36037
2003,7,13,18.7,18.9,18.90363,26.4,10.9,24.7,13,24.47279,12.99898
2003,7,14,17,17.3,17.25616,21.8,12.1,21,13.5,20.67049,13.50828
2003,7,15,21,19.8,19.83034,29.1,12.9,26.7,12.9,26.52809,12.89712
2003,7,16,20.8,19.8,19.83034,28,13.5,27.8,11.8,27.6585,11.77665
2003,7,17,18.3,18,17.97693,25.2,11.3,22.8,13.1,22.52026,13.10084
2003,7,18,18.8,17.9,17.87396,24.5,13.1,23.3,12.4,23.03408,12.38781
2003,7,19,19.4185,19.4,19.41847,24.4728,8.4,24.7,14,24.47279,14.01758
2003,7,20,17.771,17.8,17.77099,27.6,14.0176,21.5,14,21.18431,14.01758
2003,7,21,19.2,18.5,18.49176,25.8,12.6,22.5,14.5,22.21196,14.52689
2003,7,22,17.6,17.5,17.46209,24.4,10.7,24.4,10.5,24.1645,10.45246
2003,7,23,20.1,15,14.88792,26.8,13.4,18.7,11.2,18.3069,11.16549
2003,7,24,20.5,18.2,18.18286,28.4,12.5,26.1,10.3,25.9115,10.24874
2003,7,25,21.5,20.5,20.55111,29.9,13,29.5,11.5,29.4055,11.47107
2003,7,26,22.3015,22.2,22.30155,31.7,13.9157,30.4,13.9,30.33039,13.91572
2003,7,27,20.963,20.9,20.96297,25.9115,15.7492,26.1,15.7,25.9115,15.74921
2003,7,28,19.9333,19.9,19.9333,26.8,14.0176,25.7,14,25.50044,14.01758
2003,7,29,20.4,20.8,20.86,29.7,11.1,30.2,11.4,30.12486,11.36921
2003,7,30,20.86,20.8,20.86,28.2,15.0362,26.5,15,26.32256,15.03619
2003,7,31,19.4,20.4,20.44814,28.5,10.2,32.2,8.5,32.18016,8.415252
2003,8,1,17.8,18.6,18.59473,20.8,14.7,25.1,12,24.88385,11.98037
2003,8,2,12.5,14.3,14.16715,14.5,10.5,17.6,11,17.17649,10.96177
2003,8,3,12,12.8,12.62264,15,9,15.5,10,15.01842,9.943161
2003,8,4,14.3,13,12.82858,20.5,8,20,6,19.64284,5.868738
2003,8,5,14.4,14.9,14.78495,22.2,6.6,21,8.7,20.67049,8.618973
2003,8,6,15.5,15.9,15.81462,22.9,8,23.2,8.6,22.93132,8.517113
2003,8,7,16.6,16.2,16.12352,25.2,7.9,24.5,7.9,24.26726,7.804089
2003,8,8,10.3,14.3,14.16715,17,3.5,24.2,4.4,23.95897,4.238969
2003,8,9,6.3,3.5,3.046708,9,3.5,6.2,0.7,5.461293,0.4701281
2003,8,10,8.5,10.2,9.945499,14.2,2.8,16.2,4.2,15.73778,4.035248
2003,8,11,15.8,14,13.85825,22.5,9,19.7,8.3,19.33455,8.211532
2003,8,12,16.2,15.5,15.40275,24.1,8.3,23.7,7.3,23.44514,7.192925
2003,8,13,20.7,17.5,17.46209,29,12.3,25.7,9.3,25.50044,9.230137
2003,8,14,18.5,19.6,19.6244,26.4,10.5,26.3,12.8,26.11703,12.79526
2003,8,15,20.6,19.8,19.83034,30.1,11.1,30.1,9.4,30.02209,9.331997
2003,8,16,17.5,18.3,18.28583,25,10,26.4,10.2,26.21979,10.14688
2003,8,17,18.5,17,16.94726,24.5,12.5,24.2,9.8,23.95897,9.73944
2003,8,18,13.7,13.5,13.34341,19.3,8.1,17.6,9.4,17.17649,9.331997
2003,8,19,13.3,16,15.91759,15.1,11.5,20,12,19.64284,11.98037
2003,8,20,15.1,14.5,14.37308,21.8,8.4,21,8,20.67049,7.905949
2003,8,21,11.5,14.5,14.37308,19.1,3.9,20.8,8.2,20.46496,8.109671
2003,8,22,13,10.9,10.66627,19.3,6.6,17.7,4,17.27925,3.831527
2003,8,23,13.5,13.4,13.24044,18,9,19,7.7,18.61519,7.600368
2003,8,24,13.3,12.4,12.21077,18.6,8,16.4,8.3,15.94331,8.211532
